is_canceled,lead_time,arrival_date_month,meal,market_segment,distribution_channel,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,length_stay,number_guest,change_room_type
0,48,September,BB,Direct,Direct,F,G,1,No Deposit,0,Transient,113.0,1,0,3,2.0,1
0,99,September,BB,Offline TA/TO,TA/TO,E,F,0,No Deposit,0,Transient,81.2,0,0,3,2.0,1
1,102,September,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,59.2,0,0,3,2.0,0
1,32,September,BB,Direct,Direct,C,C,0,No Deposit,0,Transient,126.0,0,0,4,2.0,0
0,71,September,HB,Offline TA/TO,TA/TO,D,D,1,No Deposit,0,Transient,99.5,0,2,5,3.0,0
1,102,September,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,99.0,0,0,6,2.0,0
0,127,September,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Contract,73.5,0,0,7,2.0,0
0,119,September,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,85.0,0,0,7,2.0,0
1,77,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,87.33,0,1,9,2.0,0
0,79,September,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,75.1,0,0,10,2.0,0
0,4,September,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,59.0,0,0,2,1.0,0
0,65,September,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,122.0,1,2,4,2.0,0
0,61,September,BB,Direct,Direct,E,E,0,No Deposit,0,Transient,120.0,1,2,4,2.0,0
1,36,September,HB,Online TA,TA/TO,C,C,0,No Deposit,0,Transient,162.0,0,1,4,2.0,0
1,124,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,83.0,0,0,5,2.0,0
0,33,September,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,152.0,1,1,5,2.0,0
1,68,September,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,114.0,0,0,5,2.0,0
0,99,September,HB,Online TA,TA/TO,D,F,0,No Deposit,0,Transient,127.0,1,0,5,2.0,1
0,99,September,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,69.83,0,0,7,2.0,0
0,85,September,HB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,102.93,0,0,7,2.0,0
0,110,September,BB,Online TA,TA/TO,D,E,0,No Deposit,0,Transient,65.1,0,0,7,2.0,1
0,75,September,BB,Offline TA/TO,TA/TO,D,D,1,No Deposit,0,Transient,96.26,0,1,7,3.0,0
0,33,September,HB,Online TA,TA/TO,C,C,0,No Deposit,0,Transient,124.74,0,2,7,2.0,0
1,347,September,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Group,0.0,0,0,7,26.0,0
1,65,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,89.0,0,2,7,2.0,0
0,35,September,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,104.0,0,1,7,2.0,0
0,87,September,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,59.2,0,2,10,2.0,0
0,128,September,HB,Online TA,TA/TO,G,G,1,No Deposit,0,Transient,138.29,0,2,10,2.0,0
0,87,September,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,59.2,0,2,10,2.0,0
1,92,September,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,125.71,0,0,14,4.0,0
1,114,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,66.6,0,0,4,2.0,0
0,65,September,BB,Direct,Direct,E,E,0,No Deposit,0,Transient,116.0,0,0,4,2.0,0
1,106,September,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,95.4,0,0,6,4.0,0
0,83,September,HB,Offline TA/TO,TA/TO,D,E,0,No Deposit,0,Transient,100.93,0,0,7,2.0,1
1,158,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,66.6,0,1,7,2.0,0
0,86,September,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,74.93,0,0,7,2.0,0
0,103,September,BB,Online TA,TA/TO,A,E,0,No Deposit,0,Transient,58.98,0,0,7,2.0,1
1,158,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,66.6,0,1,7,2.0,0
0,125,September,BB,Offline TA/TO,TA/TO,A,A,1,No Deposit,0,Contract,58.93,0,2,7,2.0,0
1,4,September,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,103.22,0,0,10,3.0,0
0,131,September,BB,Offline TA/TO,TA/TO,A,A,1,No Deposit,0,Transient,42.5,0,0,11,2.0,0
0,125,September,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,68.5,0,0,11,2.0,0
0,93,September,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,55.64,0,1,11,2.0,0
1,185,September,HB,Groups,TA/TO,A,A,0,No Deposit,0,Transient-Party,26.0,0,0,2,2.0,0
1,34,September,HB,Groups,TA/TO,A,A,0,No Deposit,0,Transient-Party,64.0,0,0,2,1.0,0
1,12,September,HB,Groups,TA/TO,A,A,0,No Deposit,0,Transient-Party,64.0,0,0,2,1.0,0
0,130,September,BB,Online TA,TA/TO,A,F,0,No Deposit,0,Transient,74.0,0,1,2,2.0,1
1,185,September,HB,Groups,TA/TO,A,A,0,No Deposit,0,Transient-Party,26.0,0,0,2,2.0,0
1,185,September,HB,Groups,TA/TO,A,A,0,No Deposit,0,Transient-Party,26.0,0,0,2,2.0,0
1,33,September,HB,Groups,TA/TO,A,A,0,No Deposit,0,Transient-Party,90.0,0,0,2,2.0,0
1,185,September,HB,Groups,TA/TO,A,A,0,No Deposit,0,Transient-Party,26.0,0,0,2,2.0,0
0,121,September,BB,Online TA,TA/TO,E,G,0,No Deposit,0,Transient,99.0,0,2,2,2.0,1
1,58,September,HB,Groups,TA/TO,A,A,0,No Deposit,0,Transient-Party,90.0,0,0,2,2.0,0
0,185,September,HB,Groups,TA/TO,A,A,0,No Deposit,0,Transient-Party,90.0,0,1,2,2.0,0
0,128,September,BB,Online TA,TA/TO,A,H,0,No Deposit,0,Transient,79.0,0,1,3,2.0,1
0,111,September,BB,Online TA,TA/TO,D,D,1,No Deposit,0,Transient,89.0,0,1,3,2.0,0
1,349,September,HB,Direct,Direct,A,A,0,No Deposit,0,Group,0.0,0,0,4,27.0,0
1,73,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,72.0,0,0,5,1.0,0
1,61,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,89.0,0,1,6,2.0,0
0,94,September,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,59.02,0,0,7,2.0,0
0,96,September,BB,Offline TA/TO,TA/TO,D,G,0,No Deposit,0,Transient,79.5,1,1,7,2.0,1
0,109,September,BB,Offline TA/TO,TA/TO,D,E,0,No Deposit,0,Contract,74.93,0,0,7,2.0,1
0,65,September,BB,Online TA,TA/TO,F,F,0,No Deposit,0,Transient,89.14,0,1,7,2.0,0
0,124,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,53.69,1,0,7,2.0,0
0,84,September,HB,Offline TA/TO,TA/TO,E,F,0,No Deposit,0,Transient,114.48,0,0,7,2.0,1
0,95,September,BB,Online TA,TA/TO,E,F,0,No Deposit,0,Transient,73.98,0,0,9,2.0,1
0,90,September,HB,Online TA,TA/TO,D,F,0,No Deposit,0,Transient,99.5,0,1,10,2.0,1
0,90,September,HB,Online TA,TA/TO,D,F,0,No Deposit,0,Transient,99.5,0,1,10,2.0,1
0,112,September,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,59.2,0,0,10,2.0,0
0,130,September,BB,Offline TA/TO,TA/TO,E,E,0,No Deposit,0,Contract,65.64,0,0,11,2.0,0
0,78,September,BB,Online TA,TA/TO,A,E,1,No Deposit,0,Transient,89.0,1,1,2,2.0,1
1,36,September,BB,Online TA,TA/TO,C,C,0,No Deposit,0,Transient,79.0,0,1,4,2.0,0
1,159,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,74.0,0,2,5,2.0,0
1,75,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,84.71,0,2,7,2.0,0
0,158,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,75.43,0,3,7,2.0,0
0,108,September,BB,Direct,Direct,A,D,0,No Deposit,0,Transient,77.73,1,0,7,2.0,1
0,158,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,74.0,1,3,7,2.0,0
0,70,September,BB,Offline TA/TO,TA/TO,E,E,0,No Deposit,0,Transient,80.63,0,0,7,2.0,0
1,1,September,BB,Direct,Direct,E,E,0,No Deposit,0,Transient,129.0,0,0,3,2.0,0
0,76,September,BB,Online TA,TA/TO,G,G,2,No Deposit,0,Transient,140.63,1,1,8,2.0,0
1,183,September,BB,Direct,Direct,D,D,3,No Deposit,0,Transient,73.5,0,0,10,2.0,0
0,21,September,HB,Corporate,Corporate,A,C,1,No Deposit,0,Transient-Party,108.65,0,0,1,2.0,1
0,21,September,BB,Corporate,Corporate,A,C,0,No Deposit,0,Transient-Party,75.65,0,0,1,2.0,1
0,21,September,HB,Corporate,Corporate,A,C,0,No Deposit,0,Transient-Party,108.85,0,0,1,2.0,1
1,21,September,BB,Corporate,Corporate,A,C,0,No Deposit,0,Transient,75.65,0,0,1,2.0,1
1,21,September,BB,Corporate,Corporate,A,C,0,No Deposit,0,Transient-Party,75.65,0,0,1,2.0,1
0,34,September,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,114.0,1,1,2,2.0,0
0,119,September,BB,Online TA,TA/TO,A,E,0,No Deposit,0,Transient,56.98,0,1,2,2.0,1
1,6,September,BB,Offline TA/TO,TA/TO,F,F,0,No Deposit,0,Transient,0.0,0,1,2,1.0,0
1,6,September,BB,Offline TA/TO,TA/TO,F,F,0,No Deposit,0,Transient,0.0,0,1,2,1.0,0
0,8,September,BB,Offline TA/TO,TA/TO,A,B,0,No Deposit,0,Transient,74.8,1,0,5,2.0,1
1,68,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,89.0,0,1,4,2.0,0
1,68,September,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,114.0,0,1,4,2.0,0
0,137,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,87.86,0,1,7,2.0,0
0,154,September,BB,Direct,Direct,G,G,1,No Deposit,0,Transient,130.5,0,1,8,3.0,0
0,76,September,BB,Offline TA/TO,TA/TO,E,E,0,No Deposit,0,Contract,64.0,0,0,9,2.0,0
0,21,September,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,112.0,1,0,3,2.0,0
0,71,September,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Contract,75.5,0,0,2,2.0,0
0,36,September,BB,Online TA,TA/TO,A,F,0,No Deposit,0,Transient,89.0,0,3,2,2.0,1
0,64,September,BB,Online TA,TA/TO,A,C,0,No Deposit,0,Transient,80.1,0,2,3,2.0,1
0,29,September,HB,Offline TA/TO,TA/TO,A,F,0,No Deposit,0,Transient,97.2,0,0,1,2.0,1
1,352,September,HB,Direct,Direct,A,A,0,No Deposit,0,Group,0.0,0,0,4,27.0,0
0,76,September,BB,Online TA,TA/TO,A,E,0,No Deposit,0,Transient,76.3,0,1,5,2.0,1
0,76,September,BB,Online TA,TA/TO,A,E,0,No Deposit,0,Transient,74.7,0,0,5,2.0,1
0,75,September,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Contract,55.43,0,1,7,2.0,0
0,115,September,BB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,48.54,0,0,7,2.0,1
0,84,September,BB,Offline TA/TO,TA/TO,E,E,0,No Deposit,0,Contract,83.8,0,1,10,2.0,0
0,77,September,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,43.93,0,0,14,2.0,0
1,7,September,BB,Direct,Direct,C,G,0,No Deposit,0,Transient,129.0,0,0,1,3.0,1
0,0,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Group,80.1,0,0,1,2.0,0
0,16,September,SC,Direct,Direct,A,A,4,No Deposit,0,Transient-Party,80.0,0,1,1,1.0,0
0,2,September,BB,Online TA,TA/TO,G,G,0,No Deposit,0,Transient,173.0,1,0,1,4.0,0
0,16,September,SC,Direct,Direct,A,A,4,No Deposit,0,Transient-Party,80.0,0,1,1,1.0,0
0,0,September,BB,Direct,Direct,A,A,0,No Deposit,0,Transient,89.0,0,0,1,2.0,0
0,9,September,BB,Online TA,TA/TO,D,E,0,No Deposit,0,Transient,108.5,1,1,2,2.0,1
0,8,September,HB,Online TA,TA/TO,E,E,1,No Deposit,0,Transient,136.5,0,1,2,2.0,0
1,109,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,83.0,0,0,2,2.0,0
0,9,September,BB,Online TA,TA/TO,D,E,0,No Deposit,0,Transient,96.5,0,1,2,2.0,1
0,8,September,HB,Online TA,TA/TO,E,E,1,No Deposit,0,Transient,142.5,1,1,2,2.0,0
1,60,September,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,95.0,0,2,5,2.0,0
0,79,September,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,89.0,0,1,5,2.0,0
0,79,September,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,89.0,0,1,5,2.0,0
1,67,September,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,109.0,0,2,6,2.0,0
1,74,September,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,89.06,0,3,7,2.0,0
0,119,September,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,72.14,0,0,7,2.0,0
0,51,September,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,90.49,0,1,7,2.0,0
0,106,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,53.68,0,1,7,2.0,0
0,119,September,BB,Online TA,TA/TO,F,F,0,No Deposit,0,Transient,85.5,1,1,8,2.0,0
1,74,September,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,89.06,0,3,7,2.0,0
0,39,September,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,80.08,0,1,1,2.0,0
0,1,September,BB,Online TA,TA/TO,A,H,0,No Deposit,0,Transient,89.0,0,1,2,2.0,1
1,37,September,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,114.0,0,3,2,2.0,0
1,37,September,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,119.0,0,4,2,3.0,0
0,10,September,BB,Corporate,Corporate,E,F,0,No Deposit,0,Transient-Party,104.72,0,0,2,2.0,1
1,75,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,73.35,0,1,2,2.0,0
1,59,September,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,74.0,0,0,2,2.0,0
1,61,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,79.0,0,0,3,2.0,0
1,61,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,79.0,0,2,3,2.0,0
1,61,September,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,94.0,0,1,3,2.0,0
0,44,September,BB,Direct,Direct,E,G,0,No Deposit,0,Transient,116.0,0,1,3,2.0,1
0,47,September,BB,Online TA,TA/TO,D,D,1,No Deposit,0,Transient,82.8,0,1,5,2.0,0
0,64,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,73.5,0,1,6,2.0,0
1,354,September,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Group,0.0,0,0,7,26.0,0
0,98,September,BB,Direct,Direct,G,G,0,No Deposit,0,Transient,128.42,1,0,7,2.0,0
0,136,September,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,55.09,0,0,7,2.0,0
0,116,September,BB,Online TA,TA/TO,E,F,0,No Deposit,0,Transient,93.86,0,0,7,2.0,1
1,54,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,69.13,0,1,8,2.0,0
0,41,September,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,122.0,1,1,4,2.0,0
0,11,September,BB,Corporate,Corporate,D,D,0,No Deposit,0,Transient-Party,88.4,0,0,1,2.0,0
0,32,September,BB,Offline TA/TO,TA/TO,E,E,0,No Deposit,0,Transient,94.5,0,0,1,2.0,0
1,73,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,78.6,0,2,3,2.0,0
0,53,September,BB,Online TA,TA/TO,D,E,0,No Deposit,0,Transient,85.08,0,2,5,2.0,1
0,100,September,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,55.43,0,0,7,2.0,0
0,73,September,HB,Offline TA/TO,TA/TO,E,E,0,No Deposit,0,Contract,93.43,0,0,7,2.0,0
0,177,September,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,36.13,0,0,7,2.0,0
0,51,September,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Contract,55.43,0,1,7,2.0,0
1,81,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,66.29,0,0,7,2.0,0
0,47,September,HB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Contract,90.74,0,0,7,2.0,0
1,81,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,66.29,0,0,7,2.0,0
0,163,September,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,38.25,0,0,7,2.0,0
0,59,September,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,106.31,0,2,7,2.0,0
1,55,September,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,74.2,0,0,8,2.0,0
0,97,September,HB,Online TA,TA/TO,A,A,1,No Deposit,0,Transient,93.2,0,0,10,2.0,0
0,85,September,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,83.67,0,1,12,2.0,0
0,177,September,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,42.23,0,0,14,1.0,0
0,0,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,68.53,1,1,1,1.0,0
0,0,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,86.1,1,2,2,2.0,0
1,80,September,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,63.14,0,1,4,2.0,0
1,77,September,BB,Offline TA/TO,TA/TO,E,E,0,No Deposit,0,Transient,74.6,0,1,4,2.0,0
0,69,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,60.5,0,2,4,1.0,0
1,80,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,69.5,0,2,4,2.0,0
1,77,September,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,55.44,0,1,4,2.0,0
0,56,September,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,44.5,0,0,4,2.0,0
1,77,September,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,55.44,0,1,4,2.0,0
1,80,September,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,55.44,0,1,4,1.0,0
1,80,September,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,55.44,0,1,4,2.0,0
1,98,September,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,99.5,0,0,4,2.0,0
1,56,September,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,108.09,0,2,7,2.0,0
0,60,September,HB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Contract,68.0,0,1,7,2.0,0
0,77,September,HB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,78.1,0,2,7,2.0,0
0,53,September,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,70.5,0,0,7,2.0,0
0,72,September,BB,Online TA,TA/TO,D,D,0,No Deposit,0,Transient,76.5,1,2,8,2.0,0
1,119,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,66.8,0,0,5,2.0,0
0,164,September,BB,Offline TA/TO,TA/TO,A,D,0,No Deposit,0,Transient,39.24,0,0,12,2.0,1
1,64,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,48.78,0,1,5,1.0,0
1,89,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,62.0,0,2,6,2.0,0
1,57,September,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,54.4,0,1,7,1.0,0
0,54,September,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,56.59,0,0,7,2.0,0
0,172,September,BB,Offline TA/TO,TA/TO,E,E,0,No Deposit,0,Contract,59.03,0,2,7,2.0,0
0,60,September,BB,Offline TA/TO,TA/TO,D,G,0,No Deposit,0,Transient,62.0,0,0,4,2.0,1
1,13,September,FB,Direct,Direct,F,F,3,No Deposit,0,Transient,148.12,0,0,7,2.0,0
0,165,September,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,44.5,0,0,7,2.0,0
1,57,September,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,54.4,0,1,7,1.0,0
0,55,September,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,44.5,0,1,7,2.0,0
1,76,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,81.45,0,1,8,2.0,0
0,81,September,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,81.75,0,3,8,2.0,0
1,76,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,81.45,0,1,8,2.0,0
0,96,September,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,48.8,0,2,9,2.0,0
0,61,September,HB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,80.1,0,2,12,2.0,0
0,19,September,BB,Direct,Direct,F,F,1,No Deposit,0,Transient,106.0,0,1,1,2.0,0
0,50,September,BB,Direct,Direct,A,E,0,No Deposit,0,Transient,104.0,0,0,1,2.0,1
0,0,September,BB,Corporate,Corporate,G,G,0,No Deposit,0,Transient,90.1,0,0,1,2.0,0
0,2,September,BB,Corporate,Corporate,A,H,1,No Deposit,0,Transient,55.5,0,1,2,2.0,1
0,2,September,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,58.5,0,0,3,1.0,0
0,2,September,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,58.5,0,0,3,1.0,0
0,55,September,HB,Offline TA/TO,TA/TO,A,C,0,No Deposit,0,Transient-Party,73.0,0,0,3,2.0,1
0,56,September,BB,Online TA,TA/TO,A,H,0,No Deposit,0,Transient,55.8,0,2,3,2.0,1
0,2,September,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,58.5,0,0,3,1.0,0
0,2,September,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,58.5,0,0,3,1.0,0
0,55,September,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,73.0,0,0,3,2.0,0
0,55,September,HB,Offline TA/TO,TA/TO,A,C,0,No Deposit,0,Transient-Party,73.0,0,0,3,2.0,1
1,55,September,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,67.5,0,0,3,1.0,0
1,2,September,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient-Party,13.0,0,0,3,1.0,0
0,54,September,BB,Online TA,TA/TO,D,E,0,No Deposit,0,Transient,64.33,0,1,6,2.0,1
1,142,September,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,79.83,0,1,6,2.0,0
0,51,September,HB,Online TA,TA/TO,D,E,0,No Deposit,0,Transient,100.33,1,2,6,3.0,1
0,49,September,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,44.5,0,0,7,2.0,0
0,93,September,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,71.93,0,0,7,2.0,0
0,48,September,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,52.73,0,0,7,2.0,0
1,68,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,58.57,0,0,7,2.0,0
0,92,September,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,48.0,0,1,7,2.0,0
0,97,September,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,62.43,1,2,7,2.0,0
0,48,September,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Transient,52.73,0,0,7,2.0,0
0,58,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,44.27,0,1,7,2.0,0
1,70,September,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,58.57,0,0,7,2.0,0
0,41,September,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,54.4,0,0,14,1.0,0
0,0,October,BB,Online TA,TA/TO,A,G,0,No Deposit,0,Transient-Party,120.0,0,2,1,3.0,1
1,63,October,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,68.4,0,2,2,2.0,0
0,44,October,HB,Direct,Direct,D,D,0,No Deposit,0,Transient,118.5,0,2,3,3.0,0
0,19,October,BB,Online TA,TA/TO,E,F,0,No Deposit,0,Transient,87.0,0,1,3,2.0,1
0,57,October,BB,Online TA,TA/TO,A,C,0,No Deposit,0,Transient,48.3,1,2,3,1.0,1
0,24,October,BB,Online TA,TA/TO,E,E,0,No Deposit,0,Transient,93.0,1,2,3,1.0,0
0,22,October,BB,Direct,Direct,E,E,0,No Deposit,0,Transient,65.0,0,1,4,2.0,0
0,51,October,BB,Online TA,TA/TO,A,D,0,No Deposit,0,Transient,56.0,0,3,4,2.0,1
0,23,October,BB,Direct,Direct,E,E,0,No Deposit,0,Transient,65.0,0,1,4,2.0,0
0,79,October,BB,Offline TA/TO,TA/TO,E,E,0,No Deposit,0,Contract,66.0,0,0,5,2.0,0
0,48,October,HB,Online TA,TA/TO,A,C,1,No Deposit,0,Transient,86.0,0,1,5,2.0,1
0,51,October,BB,Direct,Direct,D,D,0,No Deposit,0,Transient,74.4,0,0,5,2.0,0
0,78,October,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,74.23,0,0,7,2.0,0
0,24,October,BB,Direct,Direct,F,F,0,No Deposit,0,Transient,103.0,1,1,7,2.0,0
0,45,October,HB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Contract,82.0,0,0,7,2.0,0
1,24,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,77.0,0,0,7,1.0,0
0,44,October,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,69.93,0,1,7,2.0,0
0,78,October,BB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Contract,43.93,0,0,7,2.0,0
0,45,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,57.43,0,2,7,2.0,0
0,115,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,36.74,0,1,7,2.0,0
0,50,October,HB,Offline TA/TO,TA/TO,A,A,0,No Deposit,0,Transient,63.08,0,2,7,2.0,0
0,45,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,47.0,0,2,7,2.0,0
1,103,October,BB,Online TA,TA/TO,A,A,0,No Deposit,0,Transient,50.4,0,0,7,2.0,0
0,145,October,BB,Offline TA/TO,TA/TO,D,D,0,No Deposit,0,Contract,55.43,0,0,7,2.0,0
0,113,October,BB,Online TA,TA/TO,E,F,0,No Deposit,0,Transient,76.0,1,0,2,2.0,1
